,Tickers,Market Cap,Volume,Sector,Industry,Market_Cap_Thres,Industry_Cap_Thres,Sector_Cap_Thres,Market_Cap_Pass,Industry_Cap_Pass,Sector_Cap_Pass
938,HLF,4709583480.0,1254976,Health Care,Other Pharmaceuticals,4375301206.200001,4709583480.0,397324152.5,True,True,True
939,MCK,34327531382.0,666165,Health Care,Other Pharmaceuticals,4375301206.200001,4709583480.0,397324152.5,True,True,True
940,NUS,2275430431.0,524466,Health Care,Other Pharmaceuticals,4375301206.200001,4709583480.0,397324152.5,False,False,True
941,AGEN,904484823.0,6663837,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),4375301206.200001,287871061.0,397324152.5,False,True,True
942,CVM,524513149.0,522179,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),4375301206.200001,287871061.0,397324152.5,False,True,True
943,INO,1546123186.0,2957794,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),4375301206.200001,287871061.0,397324152.5,False,True,True
944,LCTX,379452808.0,482694,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),4375301206.200001,287871061.0,397324152.5,False,True,False
945,LXRX,736819705.0,498358,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),4375301206.200001,287871061.0,397324152.5,False,True,True
946,MTEM,302046112.0,136176,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),4375301206.200001,287871061.0,397324152.5,False,True,False
947,NBIX,8348268984.0,1057565,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),4375301206.200001,287871061.0,397324152.5,True,True,True
948,NVAX,12845055522.0,2587914,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),4375301206.200001,287871061.0,397324152.5,True,True,True
949,QGEN,12235223520.0,824607,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),4375301206.200001,287871061.0,397324152.5,True,True,True
950,SGEN,32733015863.0,569931,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),4375301206.200001,287871061.0,397324152.5,True,True,True
951,SGMO,1478597099.0,1054896,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),4375301206.200001,287871061.0,397324152.5,False,True,True
952,TECH,19824473301.0,134174,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),4375301206.200001,287871061.0,397324152.5,True,True,True
953,VCEL,1949182404.0,285320,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),4375301206.200001,287871061.0,397324152.5,False,True,True
954,ALBO,558116454.0,143266,Health Care,Biotechnology: Pharmaceutical Preparations,4375301206.200001,317092800.0,397324152.5,False,True,True
955,ALKS,3877694701.0,1144983,Health Care,Biotechnology: Pharmaceutical Preparations,4375301206.200001,317092800.0,397324152.5,False,True,True
956,ALT,441132371.0,819705,Health Care,Biotechnology: Pharmaceutical Preparations,4375301206.200001,317092800.0,397324152.5,False,True,True
957,AMGN,119069000000.0,4614099,Health Care,Biotechnology: Pharmaceutical Preparations,4375301206.200001,317092800.0,397324152.5,True,True,True
958,AMRX,777737713.0,271651,Health Care,Biotechnology: Pharmaceutical Preparations,4375301206.200001,317092800.0,397324152.5,False,True,True
959,ARNA,3678472814.0,383564,Health Care,Biotechnology: Pharmaceutical Preparations,4375301206.200001,317092800.0,397324152.5,False,True,True
960,BIIB,39724196106.0,844421,Health Care,Biotechnology: Pharmaceutical Preparations,4375301206.200001,317092800.0,397324152.5,True,True,True
961,BMY,131913000000.0,9275344,Health Care,Biotechnology: Pharmaceutical Preparations,4375301206.200001,317092800.0,397324152.5,True,True,True
962,CYTK,3287372928.0,957383,Health Care,Biotechnology: Pharmaceutical Preparations,4375301206.200001,317092800.0,397324152.5,False,True,True
963,DVAX,2033188637.0,2238234,Health Care,Biotechnology: Pharmaceutical Preparations,4375301206.200001,317092800.0,397324152.5,False,True,True
964,EBS,1987322648.0,923821,Health Care,Biotechnology: Pharmaceutical Preparations,4375301206.200001,317092800.0,397324152.5,False,True,True
965,FOLD,3159764808.0,1741364,Health Care,Biotechnology: Pharmaceutical Preparations,4375301206.200001,317092800.0,397324152.5,False,True,True
966,GERN,503340736.0,1122396,Health Care,Biotechnology: Pharmaceutical Preparations,4375301206.200001,317092800.0,397324152.5,False,True,True
967,GILD,84645800065.0,8213952,Health Care,Biotechnology: Pharmaceutical Preparations,4375301206.200001,317092800.0,397324152.5,True,True,True
968,GSK,109089000000.0,3530949,Health Care,Biotechnology: Pharmaceutical Preparations,4375301206.200001,317092800.0,397324152.5,True,True,True
969,IMGN,1158983471.0,1500004,Health Care,Biotechnology: Pharmaceutical Preparations,4375301206.200001,317092800.0,397324152.5,False,True,True
970,INSM,3771336157.0,342361,Health Care,Biotechnology: Pharmaceutical Preparations,4375301206.200001,317092800.0,397324152.5,False,True,True
971,INVA,1234181490.0,318457,Health Care,Biotechnology: Pharmaceutical Preparations,4375301206.200001,317092800.0,397324152.5,False,True,True
972,IONS,4616155390.0,404196,Health Care,Biotechnology: Pharmaceutical Preparations,4375301206.200001,317092800.0,397324152.5,True,True,True
973,JNJ,434405000000.0,18981625,Health Care,Biotechnology: Pharmaceutical Preparations,4375301206.200001,317092800.0,397324152.5,True,True,True
974,LGND,2691759030.0,109241,Health Care,Biotechnology: Pharmaceutical Preparations,4375301206.200001,317092800.0,397324152.5,False,True,True
975,LLY,248379000000.0,1963849,Health Care,Biotechnology: Pharmaceutical Preparations,4375301206.200001,317092800.0,397324152.5,True,True,True
976,MDGL,1553099656.0,55936,Health Care,Biotechnology: Pharmaceutical Preparations,4375301206.200001,317092800.0,397324152.5,False,True,True
977,MEIP,361783596.0,1141320,Health Care,Biotechnology: Pharmaceutical Preparations,4375301206.200001,317092800.0,397324152.5,False,True,False
978,MNKD,1245804288.0,1023246,Health Care,Biotechnology: Pharmaceutical Preparations,4375301206.200001,317092800.0,397324152.5,False,True,True
979,MRK,212179000000.0,8203729,Health Care,Biotechnology: Pharmaceutical Preparations,4375301206.200001,317092800.0,397324152.5,True,True,True
980,NKTR,2465683177.0,1525960,Health Care,Biotechnology: Pharmaceutical Preparations,4375301206.200001,317092800.0,397324152.5,False,True,True
981,NVO,258072000000.0,550028,Health Care,Biotechnology: Pharmaceutical Preparations,4375301206.200001,317092800.0,397324152.5,True,True,True
982,OMER,513089245.0,598715,Health Care,Biotechnology: Pharmaceutical Preparations,4375301206.200001,317092800.0,397324152.5,False,True,True
983,PBH,3143535061.0,159094,Health Care,Biotechnology: Pharmaceutical Preparations,4375301206.200001,317092800.0,397324152.5,False,True,True
984,PFE,278821000000.0,27766499,Health Care,Biotechnology: Pharmaceutical Preparations,4375301206.200001,317092800.0,397324152.5,True,True,True
985,PRGO,5789850017.0,1175091,Health Care,Biotechnology: Pharmaceutical Preparations,4375301206.200001,317092800.0,397324152.5,True,True,True
986,RDY,10791404870.0,87957,Health Care,Biotechnology: Pharmaceutical Preparations,4375301206.200001,317092800.0,397324152.5,True,True,True
987,REGN,67881152962.0,513628,Health Care,Biotechnology: Pharmaceutical Preparations,4375301206.200001,317092800.0,397324152.5,True,True,True
988,RIGL,543799274.0,953509,Health Care,Biotechnology: Pharmaceutical Preparations,4375301206.200001,317092800.0,397324152.5,False,True,True
989,SAVA,2753011016.0,2483359,Health Care,Biotechnology: Pharmaceutical Preparations,4375301206.200001,317092800.0,397324152.5,False,True,True
990,SIGA,555131050.0,122174,Health Care,Biotechnology: Pharmaceutical Preparations,4375301206.200001,317092800.0,397324152.5,False,True,True
991,SPPI,336347483.0,1608328,Health Care,Biotechnology: Pharmaceutical Preparations,4375301206.200001,317092800.0,397324152.5,False,True,False
992,SRPT,7396313415.0,681915,Health Care,Biotechnology: Pharmaceutical Preparations,4375301206.200001,317092800.0,397324152.5,True,True,True
993,TAK,45360412989.0,1708472,Health Care,Biotechnology: Pharmaceutical Preparations,4375301206.200001,317092800.0,397324152.5,True,True,True
994,TARO,2129935773.0,17149,Health Care,Biotechnology: Pharmaceutical Preparations,4375301206.200001,317092800.0,397324152.5,False,True,True
995,TEVA,10489598168.0,5889290,Health Care,Biotechnology: Pharmaceutical Preparations,4375301206.200001,317092800.0,397324152.5,True,True,True
996,UTHR,9157271748.0,193458,Health Care,Biotechnology: Pharmaceutical Preparations,4375301206.200001,317092800.0,397324152.5,True,True,True
997,VNDA,989449205.0,233686,Health Care,Biotechnology: Pharmaceutical Preparations,4375301206.200001,317092800.0,397324152.5,False,True,True
998,VRTX,47618845468.0,940156,Health Care,Biotechnology: Pharmaceutical Preparations,4375301206.200001,317092800.0,397324152.5,True,True,True
999,IDXX,53265648673.0,288001,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,4375301206.200001,176673257.0,397324152.5,True,True,True
1000,MYGN,2414804586.0,286503,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,4375301206.200001,176673257.0,397324152.5,False,True,True
1001,NEOG,4759790704.0,147481,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,4375301206.200001,176673257.0,397324152.5,True,True,True
1002,OPK,2807126181.0,1701822,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,4375301206.200001,176673257.0,397324152.5,False,True,True
1003,QDEL,5987813856.0,995315,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,4375301206.200001,176673257.0,397324152.5,True,True,True
1004,VIVO,898723051.0,812516,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,4375301206.200001,176673257.0,397324152.5,False,True,True
1005,ABMD,16419589166.0,196414,Health Care,Medical/Dental Instruments,4375301206.200001,550130366.5,397324152.5,True,True,True
1006,ABT,227136000000.0,6462163,Health Care,Medical/Dental Instruments,4375301206.200001,550130366.5,397324152.5,True,True,True
1007,ANGO,1149463907.0,110946,Health Care,Medical/Dental Instruments,4375301206.200001,550130366.5,397324152.5,False,True,True
1008,ARAY,531876010.0,703843,Health Care,Medical/Dental Instruments,4375301206.200001,550130366.5,397324152.5,False,False,True
1009,BAX,39785100822.0,1216223,Health Care,Medical/Dental Instruments,4375301206.200001,550130366.5,397324152.5,True,True,True
1010,BDX,70074403920.0,1511588,Health Care,Medical/Dental Instruments,4375301206.200001,550130366.5,397324152.5,True,True,True
1011,BSX,59949433507.0,9924321,Health Care,Medical/Dental Instruments,4375301206.200001,550130366.5,397324152.5,True,True,True
1012,CSII,1103809592.0,257746,Health Care,Medical/Dental Instruments,4375301206.200001,550130366.5,397324152.5,False,True,True
1013,HAE,3059735895.0,515514,Health Care,Medical/Dental Instruments,4375301206.200001,550130366.5,397324152.5,False,True,True
1014,HRC,10218402210.0,324148,Health Care,Medical/Dental Instruments,4375301206.200001,550130366.5,397324152.5,True,True,True
1015,ICUI,5174274171.0,110626,Health Care,Medical/Dental Instruments,4375301206.200001,550130366.5,397324152.5,True,True,True
1016,ISRG,126794000000.0,928072,Health Care,Medical/Dental Instruments,4375301206.200001,550130366.5,397324152.5,True,True,True
1017,ITGR,2911273503.0,70240,Health Care,Medical/Dental Instruments,4375301206.200001,550130366.5,397324152.5,False,True,True
1018,MASI,16558775664.0,337026,Health Care,Medical/Dental Instruments,4375301206.200001,550130366.5,397324152.5,True,True,True
1019,MMM,105835000000.0,4404676,Health Care,Medical/Dental Instruments,4375301206.200001,550130366.5,397324152.5,True,True,True
1020,NUVA,2901492304.0,896241,Health Care,Medical/Dental Instruments,4375301206.200001,550130366.5,397324152.5,False,True,True
1021,OFIX,641128884.0,97628,Health Care,Medical/Dental Instruments,4375301206.200001,550130366.5,397324152.5,False,True,True
1022,OSUR,716782468.0,792626,Health Care,Medical/Dental Instruments,4375301206.200001,550130366.5,397324152.5,False,True,True
1023,PODD,21714349997.0,176163,Health Care,Medical/Dental Instruments,4375301206.200001,550130366.5,397324152.5,True,True,True
1024,RGEN,14292084488.0,277162,Health Care,Medical/Dental Instruments,4375301206.200001,550130366.5,397324152.5,True,True,True
1025,RMD,37131713813.0,496771,Health Care,Medical/Dental Instruments,4375301206.200001,550130366.5,397324152.5,True,True,True
1026,SYK,99719610498.0,1119498,Health Care,Medical/Dental Instruments,4375301206.200001,550130366.5,397324152.5,True,True,True
1027,TFX,15932904394.0,285865,Health Care,Medical/Dental Instruments,4375301206.200001,550130366.5,397324152.5,True,True,True
1028,WST,31054957325.0,227854,Health Care,Medical/Dental Instruments,4375301206.200001,550130366.5,397324152.5,True,True,True
1029,XRAY,12008083938.0,2486940,Health Care,Medical/Dental Instruments,4375301206.200001,550130366.5,397324152.5,True,True,True
1030,ACHC,5821532424.0,270897,Health Care,Hospital/Nursing Management,4375301206.200001,1628011387.0,397324152.5,True,True,True
1031,CYH,1952554998.0,971243,Health Care,Hospital/Nursing Management,4375301206.200001,1628011387.0,397324152.5,False,True,True
1032,ENSG,4539734861.0,131301,Health Care,Hospital/Nursing Management,4375301206.200001,1628011387.0,397324152.5,True,True,True
1033,MGLN,2496280520.0,255767,Health Care,Hospital/Nursing Management,4375301206.200001,1628011387.0,397324152.5,False,True,True
1034,NHC,1129451188.0,10828,Health Care,Hospital/Nursing Management,4375301206.200001,1628011387.0,397324152.5,False,False,True
1035,SEM,4594466010.0,425856,Health Care,Hospital/Nursing Management,4375301206.200001,1628011387.0,397324152.5,True,True,True
1036,THC,8476871043.0,760604,Health Care,Hospital/Nursing Management,4375301206.200001,1628011387.0,397324152.5,True,True,True
1037,UHS,10516516605.0,354615,Health Care,Hospital/Nursing Management,4375301206.200001,1628011387.0,397324152.5,True,True,True
1038,ALGN,54235140858.0,250200,Health Care,Industrial Specialties,4375301206.200001,770574163.0,397324152.5,True,True,True
1039,EW,72422801536.0,1772065,Health Care,Industrial Specialties,4375301206.200001,770574163.0,397324152.5,True,True,True
1040,SNN,15647011568.0,545051,Health Care,Industrial Specialties,4375301206.200001,770574163.0,397324152.5,True,True,True
1041,STE,23160326113.0,525106,Health Care,Industrial Specialties,4375301206.200001,770574163.0,397324152.5,True,True,True
1042,ZBH,27655242099.0,1618218,Health Care,Industrial Specialties,4375301206.200001,770574163.0,397324152.5,True,True,True
1043,ADUS,1638452770.0,85998,Health Care,Medical/Nursing Services,4375301206.200001,3185698449.0,397324152.5,False,False,True
1044,DVA,10782039000.0,560363,Health Care,Medical/Nursing Services,4375301206.200001,3185698449.0,397324152.5,True,True,True
1045,FMS,19413796288.0,274314,Health Care,Medical/Nursing Services,4375301206.200001,3185698449.0,397324152.5,True,True,True
1046,LHCG,4732944128.0,207924,Health Care,Medical/Nursing Services,4375301206.200001,3185698449.0,397324152.5,True,True,True
1047,OPCH,4802667653.0,892063,Health Care,Medical/Nursing Services,4375301206.200001,3185698449.0,397324152.5,True,True,True
1048,RAD,768528004.0,991401,Health Care,Medical/Nursing Services,4375301206.200001,3185698449.0,397324152.5,False,False,True
1049,WBA,42882436215.0,3200111,Health Care,Medical/Nursing Services,4375301206.200001,3185698449.0,397324152.5,True,True,True
1050,ANIK,559280586.0,72003,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,4375301206.200001,563754000.0,397324152.5,False,False,True
1051,CUTR,793327404.0,76404,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,4375301206.200001,563754000.0,397324152.5,False,True,True
1052,MDT,160569000000.0,5538866,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,4375301206.200001,563754000.0,397324152.5,True,True,True
1053,PHG,43348771720.0,397641,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,4375301206.200001,563754000.0,397324152.5,True,True,True
1054,SRDX,692628960.0,52108,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,4375301206.200001,563754000.0,397324152.5,False,True,True
1055,STXS,485789428.0,277048,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,4375301206.200001,563754000.0,397324152.5,False,False,True
1056,CERN,22069649228.0,1431780,Health Care,Managed Health Care,4375301206.200001,976545473.0,397324152.5,True,True,True
1057,CVS,124112000000.0,3792471,Health Care,Managed Health Care,4375301206.200001,976545473.0,397324152.5,True,True,True
1058,OMCL,7790595610.0,192195,Health Care,Managed Health Care,4375301206.200001,976545473.0,397324152.5,True,True,True
1059,ANTM,106069000000.0,977354,Health Care,Medical Specialities,4375301206.200001,1297662754.0,397324152.5,True,True,True
1060,CI,72161769451.0,1459247,Health Care,Medical Specialities,4375301206.200001,1297662754.0,397324152.5,True,True,True
1061,CNC,44264532422.0,2352836,Health Care,Medical Specialities,4375301206.200001,1297662754.0,397324152.5,True,True,True
1062,DGX,18401215650.0,1073457,Health Care,Medical Specialities,4375301206.200001,1297662754.0,397324152.5,True,True,True
1063,DHR,217503000000.0,2735020,Health Care,Medical Specialities,4375301206.200001,1297662754.0,397324152.5,True,True,True
1064,DXCM,62665910303.0,409064,Health Care,Medical Specialities,4375301206.200001,1297662754.0,397324152.5,True,True,True
1065,HSIC,10989947151.0,489775,Health Care,Medical Specialities,4375301206.200001,1297662754.0,397324152.5,True,True,True
1066,HUM,57251743897.0,497327,Health Care,Medical Specialities,4375301206.200001,1297662754.0,397324152.5,True,True,True
1067,ILMN,59933235000.0,899764,Health Care,Medical Specialities,4375301206.200001,1297662754.0,397324152.5,True,True,True
1068,LH,28444911000.0,1312854,Health Care,Medical Specialities,4375301206.200001,1297662754.0,397324152.5,True,True,True
1069,MD,2449198333.0,243295,Health Care,Medical Specialities,4375301206.200001,1297662754.0,397324152.5,False,True,True
1070,MOH,18292048000.0,176244,Health Care,Medical Specialities,4375301206.200001,1297662754.0,397324152.5,True,True,True
1071,MTD,35250570651.0,73074,Health Care,Medical Specialities,4375301206.200001,1297662754.0,397324152.5,True,True,True
1072,OMI,3221206394.0,613852,Health Care,Medical Specialities,4375301206.200001,1297662754.0,397324152.5,False,True,True
1073,PDCO,3308948000.0,349821,Health Care,Medical Specialities,4375301206.200001,1297662754.0,397324152.5,False,True,True
1074,PKI,23169093249.0,1152995,Health Care,Medical Specialities,4375301206.200001,1297662754.0,397324152.5,True,True,True
1075,UNH,432300000000.0,2609474,Health Care,Medical Specialities,4375301206.200001,1297662754.0,397324152.5,True,True,True
1076,WAT,21780182230.0,274853,Health Care,Medical Specialities,4375301206.200001,1297662754.0,397324152.5,True,True,True
1077,COO,20595304475.0,227606,Health Care,Ophthalmic Goods,4375301206.200001,6504910000.0,397324152.5,True,True,True
1078,STAA,5396921220.0,222860,Health Care,Ophthalmic Goods,4375301206.200001,6504910000.0,397324152.5,True,False,True
1079,AMN,5207814991.0,347854,Health Care,Assisted Living Services,4375301206.200001,1463200570.0,397324152.5,True,True,True
1080,HCSG,1463200570.0,483538,Health Care,Assisted Living Services,4375301206.200001,1463200570.0,397324152.5,False,True,True
1081,EXAS,15801635886.0,1406312,Health Care,Biotechnology: Commercial Physical & Biological Resarch,4375301206.200001,1966675765.0,397324152.5,True,True,True
1082,EXEL,5726792216.0,3288711,Health Care,Biotechnology: Commercial Physical & Biological Resarch,4375301206.200001,1966675765.0,397324152.5,True,True,True
1083,ICLR,23243147787.0,800497,Health Care,Biotechnology: Commercial Physical & Biological Resarch,4375301206.200001,1966675765.0,397324152.5,True,True,True
1084,INCY,14492633447.0,1442335,Health Care,Biotechnology: Commercial Physical & Biological Resarch,4375301206.200001,1966675765.0,397324152.5,True,True,True
1085,HOLX,18641462587.0,1741664,Health Care,Medical Electronics,4375301206.200001,323623293.0,397324152.5,True,True,True
1086,DEO,119403000000.0,189882,Consumer Non-Durables,Beverages (Production/Distribution),4375301206.200001,5855851712.0,1992703618.0,True,True,True
1087,FIZZ,5855851712.0,152523,Consumer Non-Durables,Beverages (Production/Distribution),4375301206.200001,5855851712.0,1992703618.0,True,True,True
1088,FMX,28718844043.0,316773,Consumer Non-Durables,Beverages (Production/Distribution),4375301206.200001,5855851712.0,1992703618.0,True,True,True
1089,KDP,50578690058.0,3836937,Consumer Non-Durables,Beverages (Production/Distribution),4375301206.200001,5855851712.0,1992703618.0,True,True,True
1090,KO,244522000000.0,10161823,Consumer Non-Durables,Beverages (Production/Distribution),4375301206.200001,5855851712.0,1992703618.0,True,True,True
1091,KOF,11228948430.0,72308,Consumer Non-Durables,Beverages (Production/Distribution),4375301206.200001,5855851712.0,1992703618.0,True,True,True
1092,PEP,224889000000.0,3540872,Consumer Non-Durables,Beverages (Production/Distribution),4375301206.200001,5855851712.0,1992703618.0,True,True,True
1093,SAM,5890879033.0,301201,Consumer Non-Durables,Beverages (Production/Distribution),4375301206.200001,5855851712.0,1992703618.0,True,True,True
1094,TAP,10327764241.0,1249763,Consumer Non-Durables,Beverages (Production/Distribution),4375301206.200001,5855851712.0,1992703618.0,True,True,True
1095,ELY,5432175901.0,1301274,Consumer Non-Durables,Recreational Products/Toys,4375301206.200001,1169059685.0,1992703618.0,True,True,True
1096,HAS,13546386169.0,667198,Consumer Non-Durables,Recreational Products/Toys,4375301206.200001,1169059685.0,1992703618.0,True,True,True
1097,MAT,7963256453.0,1989021,Consumer Non-Durables,Recreational Products/Toys,4375301206.200001,1169059685.0,1992703618.0,True,True,True
1098,PII,7539708804.0,672689,Consumer Non-Durables,Recreational Products/Toys,4375301206.200001,1169059685.0,1992703618.0,True,True,True
1099,POOL,22901456073.0,270191,Consumer Non-Durables,Recreational Products/Toys,4375301206.200001,1169059685.0,1992703618.0,True,True,True
1100,NPK,629543554.0,28754,Consumer Non-Durables,Military/Government/Technical,4375301206.200001,524463349.0,1992703618.0,False,True,False
1101,ENS,3416318789.0,426768,Consumer Non-Durables,Telecommunications Equipment,4375301206.200001,1197814210.5,1992703618.0,False,True,True
1102,GWW,25236064622.0,120130,Consumer Non-Durables,Telecommunications Equipment,4375301206.200001,1197814210.5,1992703618.0,True,True,True
1103,WCC,6988330814.0,294113,Consumer Non-Durables,Telecommunications Equipment,4375301206.200001,1197814210.5,1992703618.0,True,True,True
1104,UVV,1210437219.0,58675,Consumer Non-Durables,Tobacco,4375301206.200001,0.0,1992703618.0,False,True,False
1105,CAG,15469995437.0,4360440,Consumer Non-Durables,Packaged Foods,4375301206.200001,2080171806.5,1992703618.0,True,True,True
1106,CPB,12552605931.0,1786515,Consumer Non-Durables,Packaged Foods,4375301206.200001,2080171806.5,1992703618.0,True,True,True
1107,K,21565783606.0,1294689,Consumer Non-Durables,Packaged Foods,4375301206.200001,2080171806.5,1992703618.0,True,True,True
1108,LANC,4500604400.0,56109,Consumer Non-Durables,Packaged Foods,4375301206.200001,2080171806.5,1992703618.0,True,True,True
1109,THS,2023288400.0,905341,Consumer Non-Durables,Packaged Foods,4375301206.200001,2080171806.5,1992703618.0,False,False,True
1110,NKE,267639000000.0,5124611,Consumer Non-Durables,Shoe Manufacturing,4375301206.200001,3550752749.0,1992703618.0,True,True,True
1111,SHOO,4054184882.0,411283,Consumer Non-Durables,Shoe Manufacturing,4375301206.200001,3550752749.0,1992703618.0,False,True,True
1112,SKX,7432066828.0,670816,Consumer Non-Durables,Shoe Manufacturing,4375301206.200001,3550752749.0,1992703618.0,True,True,True
1113,WWW,2801046414.0,444651,Consumer Non-Durables,Shoe Manufacturing,4375301206.200001,3550752749.0,1992703618.0,False,False,True
1114,CHD,22480000000.0,734403,Consumer Non-Durables,Package Goods/Cosmetics,4375301206.200001,3454414130.5,1992703618.0,True,True,True
1115,CL,65767483359.0,3057177,Consumer Non-Durables,Package Goods/Cosmetics,4375301206.200001,3454414130.5,1992703618.0,True,True,True
1116,ECL,67535317241.0,839316,Consumer Non-Durables,Package Goods/Cosmetics,4375301206.200001,3454414130.5,1992703618.0,True,True,True
1117,EL,124801000000.0,1065073,Consumer Non-Durables,Package Goods/Cosmetics,4375301206.200001,3454414130.5,1992703618.0,True,True,True
1118,EPC,2353386088.0,502791,Consumer Non-Durables,Package Goods/Cosmetics,4375301206.200001,3454414130.5,1992703618.0,False,False,True
1119,PG,354668000000.0,5687382,Consumer Non-Durables,Package Goods/Cosmetics,4375301206.200001,3454414130.5,1992703618.0,True,True,True
1120,SCL,2829770087.0,36594,Consumer Non-Durables,Package Goods/Cosmetics,4375301206.200001,3454414130.5,1992703618.0,False,False,True
1121,UL,134915000000.0,1898966,Consumer Non-Durables,Package Goods/Cosmetics,4375301206.200001,3454414130.5,1992703618.0,True,True,True
1122,FOSL,886447762.0,1465509,Consumer Non-Durables,Consumer Specialties,4375301206.200001,861456672.5,1992703618.0,False,True,False
1123,WGO,2501475955.0,446962,Consumer Non-Durables,Homebuilding,4375301206.200001,2501475955.0,1992703618.0,False,True,True
1124,FLO,5522548284.0,1974743,Consumer Non-Durables,Farming/Seeds/Milling,4375301206.200001,693732054.0,1992703618.0,True,True,True
1125,INGR,6608348766.0,266660,Consumer Non-Durables,Farming/Seeds/Milling,4375301206.200001,693732054.0,1992703618.0,True,True,True
1126,MKC,21855886485.0,687107,Consumer Non-Durables,Farming/Seeds/Milling,4375301206.200001,693732054.0,1992703618.0,True,True,True
1127,MO,82517537884.0,5073761,Consumer Non-Durables,Farming/Seeds/Milling,4375301206.200001,693732054.0,1992703618.0,True,True,True
1128,PM,147525000000.0,3110176,Consumer Non-Durables,Farming/Seeds/Milling,4375301206.200001,693732054.0,1992703618.0,True,True,True
1129,VGR,2343262479.0,1543855,Consumer Non-Durables,Farming/Seeds/Milling,4375301206.200001,693732054.0,1992703618.0,False,True,True
1130,HBI,6152983519.0,4643676,Consumer Non-Durables,Apparel,4375301206.200001,3609163376.0,1992703618.0,True,True,True
1131,RL,9195504092.0,598921,Consumer Non-Durables,Apparel,4375301206.200001,3609163376.0,1992703618.0,True,True,True
1132,UAA,11912377134.0,2891961,Consumer Non-Durables,Apparel,4375301206.200001,3609163376.0,1992703618.0,True,True,True
1133,VFC,30126400416.0,1576175,Consumer Non-Durables,Apparel,4375301206.200001,3609163376.0,1992703618.0,True,True,True
1134,DPZ,18663763549.0,784087,Consumer Non-Durables,Food Distributors,4375301206.200001,671436747.5,1992703618.0,True,True,True
1135,SPTN,927566207.0,296341,Consumer Non-Durables,Food Distributors,4375301206.200001,671436747.5,1992703618.0,False,True,False
1136,SYY,39069539900.0,2038062,Consumer Non-Durables,Food Distributors,4375301206.200001,671436747.5,1992703618.0,True,True,True
1137,UNFI,2882096661.0,391101,Consumer Non-Durables,Food Distributors,4375301206.200001,671436747.5,1992703618.0,False,True,True
1138,NWL,10320204000.0,1447753,Consumer Non-Durables,Plastic Products,4375301206.200001,1589426093.0,1992703618.0,True,True,True
1139,HSY,36604802428.0,564738,Consumer Non-Durables,Specialty Foods,4375301206.200001,1885265775.5,1992703618.0,True,True,True
1140,JJSF,2952045380.0,39987,Consumer Non-Durables,Specialty Foods,4375301206.200001,1885265775.5,1992703618.0,False,True,True
1141,TR,2152215097.0,102492,Consumer Non-Durables,Specialty Foods,4375301206.200001,1885265775.5,1992703618.0,False,True,True
1142,HOG,5907334345.0,821958,Consumer Non-Durables,Motor Vehicles,4375301206.200001,3169047005.0,1992703618.0,True,True,True
1143,SONY,152428000000.0,458726,Consumer Non-Durables,Consumer Electronics/Appliances,4375301206.200001,465654456.0,1992703618.0,True,True,True
1144,UEIC,517779263.0,73154,Consumer Non-Durables,Consumer Electronics/Appliances,4375301206.200001,465654456.0,1992703618.0,False,True,False
1145,HRL,23557818818.0,1824010,Consumer Non-Durables,Meat/Poultry/Fish,4375301206.200001,7047096096.0,1992703618.0,True,True,True
1146,MDLZ,87576350447.0,5176545,Consumer Non-Durables,Meat/Poultry/Fish,4375301206.200001,7047096096.0,1992703618.0,True,True,True
1147,PPC,7047096096.0,363741,Consumer Non-Durables,Meat/Poultry/Fish,4375301206.200001,7047096096.0,1992703618.0,True,True,True
1148,TSN,29634822478.0,2798573,Consumer Non-Durables,Meat/Poultry/Fish,4375301206.200001,7047096096.0,1992703618.0,True,True,True
1149,KTOS,2695463140.0,366212,Consumer Non-Durables,Ordnance And Accessories,4375301206.200001,1889539597.0,1992703618.0,False,True,True
